time	V(v+)	V(v-)	V(vdd)	V(vout)	V(vref)
Step Information: Run=0  (Step: 1/16)
4.778235898781363e-01	2.474527e+00	2.229127e+00	3.300000e+00	3.298080e+00	1.650545e+00
4.807532773781363e-01	2.473939e+00	2.236486e+00	3.300000e+00	3.298079e+00	1.650228e+00
4.836829648781363e-01	2.474527e+00	2.243794e+00	3.300000e+00	3.298080e+00	1.650545e+00
4.866126523781363e-01	2.473939e+00	2.251052e+00	3.300000e+00	3.298079e+00	1.650228e+00
4.895423398781363e-01	2.474527e+00	2.258260e+00	3.300000e+00	3.298080e+00	1.650545e+00
4.924720273781363e-01	2.473939e+00	2.265419e+00	3.300000e+00	3.298079e+00	1.650228e+00
4.954017148781363e-01	2.474527e+00	2.272527e+00	3.300000e+00	3.298080e+00	1.650545e+00
4.983314023781363e-01	2.473939e+00	2.279588e+00	3.300000e+00	3.298079e+00	1.650228e+00
5.012610898781363e-01	2.474527e+00	2.286599e+00	3.300000e+00	3.298080e+00	1.650545e+00
5.041907773781363e-01	2.473939e+00	2.293563e+00	3.300000e+00	3.298079e+00	1.650228e+00
5.071204648781363e-01	2.474527e+00	2.300478e+00	3.300000e+00	3.298080e+00	1.650545e+00
5.100501523781363e-01	2.473939e+00	2.307346e+00	3.300000e+00	3.298079e+00	1.650228e+00
5.129798398781363e-01	2.474527e+00	2.314166e+00	3.300000e+00	3.298080e+00	1.650545e+00
5.159095273781363e-01	2.473939e+00	2.320940e+00	3.300000e+00	3.298079e+00	1.650228e+00
5.188392148781363e-01	2.474527e+00	2.327667e+00	3.300000e+00	3.298080e+00	1.650545e+00
5.217689023781363e-01	2.473940e+00	2.334347e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.246985898781363e-01	2.474527e+00	2.340982e+00	3.300000e+00	3.298080e+00	1.650545e+00
5.276282773781363e-01	2.473940e+00	2.347571e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.305579648781363e-01	2.474527e+00	2.354114e+00	3.300000e+00	3.298080e+00	1.650545e+00
5.334876523781363e-01	2.473940e+00	2.360613e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.364173398781363e-01	2.474527e+00	2.367067e+00	3.300000e+00	3.298080e+00	1.650545e+00
5.393470273781363e-01	2.473940e+00	2.373476e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.422767148781363e-01	2.474527e+00	2.379841e+00	3.300000e+00	3.298081e+00	1.650545e+00
5.452064023781363e-01	2.473940e+00	2.386163e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.481360898781363e-01	2.474527e+00	2.392440e+00	3.300000e+00	3.298081e+00	1.650545e+00
5.510657773781363e-01	2.473940e+00	2.398675e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.539954648781363e-01	2.474527e+00	2.404867e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.569251523781363e-01	2.473940e+00	2.411016e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.598548398781363e-01	2.474527e+00	2.417123e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.627845273781363e-01	2.473940e+00	2.423187e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.657142148781363e-01	2.474526e+00	2.429210e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.686439023781363e-01	2.473940e+00	2.435192e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.715735898781363e-01	2.474526e+00	2.441132e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.745032773781363e-01	2.473940e+00	2.447032e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.774329648781363e-01	2.474526e+00	2.452891e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.803626523781363e-01	2.473940e+00	2.458709e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.832923398781363e-01	2.474526e+00	2.464488e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.862220273781363e-01	2.473940e+00	2.470226e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.891517148781363e-01	2.474526e+00	2.475925e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.891974912453238e-01	2.474228e+00	2.476014e+00	3.300000e+00	3.298069e+00	1.650387e+00
5.892890439796988e-01	2.474217e+00	2.476192e+00	3.300000e+00	3.298048e+00	1.650386e+00
5.894721494484488e-01	2.474192e+00	2.476546e+00	3.300000e+00	3.297997e+00	1.650387e+00
5.895179258156363e-01	2.474185e+00	2.476635e+00	3.300000e+00	3.297983e+00	1.650386e+00
5.895293699074332e-01	2.474183e+00	2.476657e+00	3.300000e+00	3.297979e+00	1.650386e+00
5.895322309303824e-01	2.474100e+00	2.476663e+00	3.300000e+00	3.297813e+00	1.650386e+00
5.895329461861197e-01	2.473979e+00	2.476664e+00	3.300000e+00	3.297561e+00	1.650386e+00
5.895343766975943e-01	2.473713e+00	2.476667e+00	3.300000e+00	3.297029e+00	1.650386e+00
5.895344214010779e-01	2.473705e+00	2.476667e+00	3.300000e+00	3.297011e+00	1.650386e+00
5.895344325769488e-01	2.473702e+00	2.476667e+00	3.300000e+00	3.297007e+00	1.650386e+00
5.895344549286906e-01	2.473698e+00	2.476667e+00	3.300000e+00	3.296998e+00	1.650386e+00
5.895344996321742e-01	2.473689e+00	2.476667e+00	3.300000e+00	3.296980e+00	1.650386e+00
5.895345108080451e-01	2.473410e+00	2.476667e+00	3.300000e+00	3.294940e+00	1.650382e+00
5.895345331597869e-01	2.472028e+00	2.476667e+00	3.300000e+00	3.287766e+00	1.650364e+00
5.895345778632705e-01	2.457507e+00	2.476667e+00	3.300000e+00	3.231730e+00	1.650213e+00
5.895345860462901e-01	2.451555e+00	2.476667e+00	3.300000e+00	3.209289e+00	1.650154e+00
5.895346024123292e-01	2.435840e+00	2.476667e+00	3.300000e+00	3.150063e+00	1.650001e+00
5.895346065038392e-01	2.430287e+00	2.476667e+00	3.300000e+00	3.129157e+00	1.649947e+00
5.895346146868587e-01	2.417655e+00	2.476667e+00	3.300000e+00	3.081615e+00	1.649824e+00
5.895346310528979e-01	2.380335e+00	2.476667e+00	3.300000e+00	2.941304e+00	1.649463e+00
5.895346311168278e-01	2.380154e+00	2.476667e+00	3.300000e+00	2.940623e+00	1.649461e+00
5.895346311328102e-01	2.380109e+00	2.476667e+00	3.300000e+00	2.940453e+00	1.649460e+00
5.895346311368058e-01	2.380097e+00	2.476667e+00	3.300000e+00	2.940410e+00	1.649460e+00
5.895346311447971e-01	2.380075e+00	2.476667e+00	3.300000e+00	2.940325e+00	1.649460e+00
5.895346311467948e-01	2.380069e+00	2.476667e+00	3.300000e+00	2.940304e+00	1.649460e+00
5.895346311507905e-01	2.380058e+00	2.476667e+00	3.300000e+00	2.940261e+00	1.649460e+00
5.895346311517894e-01	2.380055e+00	2.476667e+00	3.300000e+00	2.940250e+00	1.649460e+00
5.895346311520391e-01	2.380054e+00	2.476667e+00	3.300000e+00	2.940248e+00	1.649460e+00
5.895346311525386e-01	2.380053e+00	2.476667e+00	3.300000e+00	2.940242e+00	1.649460e+00
5.895346311535374e-01	2.380050e+00	2.476667e+00	3.300000e+00	2.940232e+00	1.649460e+00
5.895346311555353e-01	2.380044e+00	2.476667e+00	3.300000e+00	2.940210e+00	1.649460e+00
5.895346311595309e-01	2.380033e+00	2.476667e+00	3.300000e+00	2.940168e+00	1.649460e+00
5.895346311675221e-01	2.380010e+00	2.476667e+00	3.300000e+00	2.940082e+00	1.649459e+00
5.895346311835046e-01	2.379965e+00	2.476667e+00	3.300000e+00	2.939912e+00	1.649459e+00
5.895346312154695e-01	2.379874e+00	2.476667e+00	3.300000e+00	2.939570e+00	1.649458e+00
5.895346312793993e-01	2.379692e+00	2.476667e+00	3.300000e+00	2.938886e+00	1.649456e+00
5.895346314072590e-01	2.379327e+00	2.476667e+00	3.300000e+00	2.937515e+00	1.649453e+00
5.895346316629784e-01	2.378593e+00	2.476667e+00	3.300000e+00	2.934766e+00	1.649446e+00
5.895346321744172e-01	2.377108e+00	2.476667e+00	3.300000e+00	2.929297e+00	1.649431e+00
5.895346331972946e-01	2.374079e+00	2.476667e+00	3.300000e+00	2.918647e+00	1.649402e+00
5.895346352430495e-01	2.367813e+00	2.476667e+00	3.300000e+00	2.898662e+00	1.649342e+00
5.895346393345593e-01	2.354704e+00	2.476667e+00	3.300000e+00	2.863158e+00	1.649221e+00
5.895346475175789e-01	2.327348e+00	2.476667e+00	3.300000e+00	2.801342e+00	1.649015e+00
5.895346638836181e-01	2.271400e+00	2.476667e+00	3.300000e+00	2.687979e+00	1.648726e+00
5.895346966156965e-01	2.159234e+00	2.476667e+00	3.300000e+00	2.464758e+00	1.648385e+00
5.895347047987161e-01	2.131245e+00	2.476667e+00	3.300000e+00	2.408822e+00	1.648342e+00
5.895347211647554e-01	2.075275e+00	2.476667e+00	3.300000e+00	2.297014e+00	1.648273e+00
5.895347252562652e-01	2.061287e+00	2.476667e+00	3.300000e+00	2.269077e+00	1.648260e+00
5.895347334392848e-01	2.033313e+00	2.476667e+00	3.300000e+00	2.213200e+00	1.648237e+00
5.895347498053239e-01	1.977382e+00	2.476667e+00	3.300000e+00	2.101443e+00	1.648202e+00
5.895347825374023e-01	1.865562e+00	2.476667e+00	3.300000e+00	1.877929e+00	1.648163e+00
5.895348480015592e-01	1.642005e+00	2.476667e+00	3.300000e+00	1.430907e+00	1.648136e+00
5.895349789298728e-01	1.194979e+00	2.476667e+00	3.300000e+00	5.368738e-01	1.648133e+00
5.895350116619513e-01	1.083226e+00	2.476666e+00	3.300000e+00	3.133671e-01	1.648133e+00
5.895350198449709e-01	1.055288e+00	2.476666e+00	3.300000e+00	2.574905e-01	1.648133e+00
5.895350362110101e-01	9.994118e-01	2.476666e+00	3.300000e+00	1.457372e-01	1.648134e+00
5.895350403025199e-01	9.854426e-01	2.476666e+00	3.300000e+00	1.177989e-01	1.648134e+00
5.895350484855395e-01	9.575044e-01	2.476666e+00	3.300000e+00	6.192237e-02	1.648134e+00
5.895350505312944e-01	9.505199e-01	2.476666e+00	3.300000e+00	4.795324e-02	1.648134e+00
5.895350546228042e-01	9.365507e-01	2.476666e+00	3.300000e+00	2.001498e-02	1.648134e+00
5.895350556456816e-01	9.330584e-01	2.476666e+00	3.300000e+00	1.303041e-02	1.648134e+00
5.895350559014011e-01	9.321854e-01	2.476666e+00	3.300000e+00	1.128427e-02	1.648134e+00
5.895350564128398e-01	9.304392e-01	2.476666e+00	3.300000e+00	7.791992e-03	1.648134e+00
5.895350565406995e-01	9.300027e-01	2.476666e+00	3.300000e+00	6.918922e-03	1.648134e+00
5.895350567964188e-01	9.291303e-01	2.476666e+00	3.300000e+00	5.483969e-03	1.648134e+00
5.895350573078575e-01	9.274002e-01	2.476666e+00	3.300000e+00	5.163881e-03	1.648134e+00
5.895350579597520e-01	9.252366e-01	2.476666e+00	3.300000e+00	5.377955e-03	1.648134e+00
5.895350586631617e-01	9.229543e-01	2.476666e+00	3.300000e+00	5.187162e-03	1.648135e+00
5.895350600699809e-01	9.185457e-01	2.476666e+00	3.300000e+00	5.304441e-03	1.648140e+00
5.895350620934444e-01	9.125548e-01	2.476666e+00	3.300000e+00	5.132441e-03	1.648157e+00
5.895350655543782e-01	9.031917e-01	2.476666e+00	3.300000e+00	5.187898e-03	1.648210e+00
5.895350719256736e-01	8.885077e-01	2.476666e+00	3.300000e+00	4.950700e-03	1.648348e+00
5.895350846682644e-01	8.668612e-01	2.476666e+00	3.300000e+00	4.844573e-03	1.648642e+00
5.895351101534461e-01	8.429564e-01	2.476666e+00	3.300000e+00	4.325499e-03	1.649208e+00
5.895351611238092e-01	8.281233e-01	2.476666e+00	3.300000e+00	3.698570e-03	1.649988e+00
5.895352630645357e-01	8.267609e-01	2.476665e+00	3.300000e+00	4.061724e-03	1.650416e+00
5.895354669459886e-01	8.275271e-01	2.476664e+00	3.300000e+00	4.170233e-03	1.650380e+00
5.895358374237180e-01	8.270468e-01	2.476662e+00	3.300000e+00	4.054317e-03	1.650388e+00
5.895365783791768e-01	8.274150e-01	2.476657e+00	3.300000e+00	4.154433e-03	1.650387e+00
5.895380602900945e-01	8.270738e-01	2.476649e+00	3.300000e+00	4.023302e-03	1.650385e+00
5.895410241119298e-01	8.273647e-01	2.476631e+00	3.300000e+00	4.092162e-03	1.650388e+00
5.895417650673885e-01	8.272126e-01	2.476627e+00	3.300000e+00	4.026645e-03	1.650386e+00
5.895419503062532e-01	8.272062e-01	2.476626e+00	3.300000e+00	4.024039e-03	1.650386e+00
5.895423207839826e-01	8.272036e-01	2.476624e+00	3.300000e+00	4.022030e-03	1.650386e+00
5.895428200747047e-01	8.272048e-01	2.476621e+00	3.300000e+00	4.022157e-03	1.650386e+00
5.895432777877199e-01	8.272039e-01	2.476618e+00	3.300000e+00	4.022091e-03	1.650386e+00
5.895440522531603e-01	8.272046e-01	2.476614e+00	3.300000e+00	4.022132e-03	1.650386e+00
5.895456011840411e-01	8.272040e-01	2.476605e+00	3.300000e+00	4.022098e-03	1.650386e+00
5.895486990458026e-01	8.272045e-01	2.476587e+00	3.300000e+00	4.022129e-03	1.650386e+00
5.895548947693258e-01	8.272040e-01	2.476551e+00	3.300000e+00	4.022099e-03	1.650386e+00
5.895672862163720e-01	8.272045e-01	2.476478e+00	3.300000e+00	4.022128e-03	1.650386e+00
5.895920691104646e-01	8.272040e-01	2.476334e+00	3.300000e+00	4.022098e-03	1.650386e+00
5.896416348986496e-01	8.272045e-01	2.476045e+00	3.300000e+00	4.022127e-03	1.650386e+00
5.897407664750196e-01	8.272040e-01	2.475467e+00	3.300000e+00	4.022094e-03	1.650386e+00
5.899390296277598e-01	8.272045e-01	2.474312e+00	3.300000e+00	4.022119e-03	1.650386e+00
5.903355559332401e-01	8.272040e-01	2.472003e+00	3.300000e+00	4.022080e-03	1.650386e+00
5.911286085442006e-01	8.272045e-01	2.467393e+00	3.300000e+00	4.022088e-03	1.650386e+00
5.927147137661216e-01	8.272039e-01	2.458197e+00	3.300000e+00	4.022019e-03	1.650386e+00
5.956444012661216e-01	8.272045e-01	2.441302e+00	3.300000e+00	4.021974e-03	1.650386e+00
5.985740887661216e-01	8.272039e-01	2.424523e+00	3.300000e+00	4.021872e-03	1.650386e+00
6.015037762661216e-01	8.272044e-01	2.407860e+00	3.300000e+00	4.021828e-03	1.650386e+00
6.044334637661216e-01	8.272038e-01	2.391311e+00	3.300000e+00	4.021727e-03	1.650386e+00
6.073631512661216e-01	8.272043e-01	2.374876e+00	3.300000e+00	4.021684e-03	1.650386e+00
6.102928387661216e-01	8.272038e-01	2.358555e+00	3.300000e+00	4.021583e-03	1.650386e+00
6.132225262661216e-01	8.272042e-01	2.342345e+00	3.300000e+00	4.021542e-03	1.650386e+00
6.161522137661216e-01	8.272037e-01	2.326248e+00	3.300000e+00	4.021442e-03	1.650386e+00
6.190819012661216e-01	8.272042e-01	2.310261e+00	3.300000e+00	4.021401e-03	1.650386e+00
6.220115887661216e-01	8.272036e-01	2.294384e+00	3.300000e+00	4.021302e-03	1.650386e+00
6.249412762661216e-01	8.272041e-01	2.278617e+00	3.300000e+00	4.021263e-03	1.650386e+00
6.278709637661216e-01	8.272035e-01	2.262958e+00	3.300000e+00	4.021165e-03	1.650386e+00
6.308006512661216e-01	8.272040e-01	2.247407e+00	3.300000e+00	4.021126e-03	1.650386e+00
6.337303387661216e-01	8.272035e-01	2.231963e+00	3.300000e+00	4.021029e-03	1.650386e+00
6.366600262661216e-01	8.272040e-01	2.216625e+00	3.300000e+00	4.020992e-03	1.650386e+00
6.395897137661216e-01	8.272034e-01	2.201393e+00	3.300000e+00	4.020896e-03	1.650386e+00
6.425194012661216e-01	8.272039e-01	2.186266e+00	3.300000e+00	4.020859e-03	1.650386e+00
6.454490887661216e-01	8.272033e-01	2.171242e+00	3.300000e+00	4.020764e-03	1.650386e+00
6.483787762661216e-01	8.272038e-01	2.156323e+00	3.300000e+00	4.020728e-03	1.650386e+00
6.513084637661216e-01	8.272033e-01	2.141506e+00	3.300000e+00	4.020634e-03	1.650386e+00
6.542381512661216e-01	8.272038e-01	2.126791e+00	3.300000e+00	4.020599e-03	1.650386e+00
6.571678387661216e-01	8.272032e-01	2.112177e+00	3.300000e+00	4.020506e-03	1.650386e+00
6.600975262661216e-01	8.272037e-01	2.097664e+00	3.300000e+00	4.020471e-03	1.650386e+00
6.630272137661216e-01	8.272032e-01	2.083251e+00	3.300000e+00	4.020379e-03	1.650386e+00
6.659569012661216e-01	8.272036e-01	2.068937e+00	3.300000e+00	4.020345e-03	1.650386e+00
6.688865887661216e-01	8.272031e-01	2.054721e+00	3.300000e+00	4.020254e-03	1.650386e+00
6.718162762661216e-01	8.272036e-01	2.040604e+00	3.300000e+00	4.020222e-03	1.650386e+00
6.747459637661216e-01	8.272030e-01	2.026583e+00	3.300000e+00	4.020131e-03	1.650386e+00
6.776756512661216e-01	8.272035e-01	2.012660e+00	3.300000e+00	4.020100e-03	1.650386e+00
6.806053387661216e-01	8.272030e-01	1.998832e+00	3.300000e+00	4.020010e-03	1.650386e+00
6.835350262661216e-01	8.272035e-01	1.985099e+00	3.300000e+00	4.019979e-03	1.650386e+00
6.864647137661216e-01	8.272029e-01	1.971461e+00	3.300000e+00	4.019890e-03	1.650386e+00
6.893944012661216e-01	8.272034e-01	1.957916e+00	3.300000e+00	4.019860e-03	1.650386e+00
6.923240887661216e-01	8.272029e-01	1.944465e+00	3.300000e+00	4.019772e-03	1.650386e+00
6.952537762661216e-01	8.272033e-01	1.931107e+00	3.300000e+00	4.019743e-03	1.650386e+00
6.981834637661216e-01	8.272028e-01	1.917840e+00	3.300000e+00	4.019655e-03	1.650386e+00
7.011131512661216e-01	8.272033e-01	1.904665e+00	3.300000e+00	4.019627e-03	1.650386e+00
7.040428387661216e-01	8.272027e-01	1.891580e+00	3.300000e+00	4.019541e-03	1.650386e+00
7.069725262661216e-01	8.272032e-01	1.878586e+00	3.300000e+00	4.019513e-03	1.650386e+00
7.099022137661216e-01	8.272027e-01	1.865681e+00	3.300000e+00	4.019427e-03	1.650386e+00
7.128319012661216e-01	8.272032e-01	1.852865e+00	3.300000e+00	4.019401e-03	1.650386e+00
7.157615887661216e-01	8.272026e-01	1.840137e+00	3.300000e+00	4.019315e-03	1.650386e+00
7.186912762661216e-01	8.272031e-01	1.827496e+00	3.300000e+00	4.019289e-03	1.650386e+00
7.216209637661216e-01	8.272026e-01	1.814943e+00	3.300000e+00	4.019205e-03	1.650386e+00
7.245506512661216e-01	8.272030e-01	1.802476e+00	3.300000e+00	4.019180e-03	1.650386e+00
7.274803387661216e-01	8.272025e-01	1.790095e+00	3.300000e+00	4.019096e-03	1.650386e+00
7.304100262661216e-01	8.272030e-01	1.777799e+00	3.300000e+00	4.019072e-03	1.650386e+00
7.333397137661216e-01	8.272024e-01	1.765588e+00	3.300000e+00	4.018989e-03	1.650386e+00
7.362694012661216e-01	8.272030e-01	1.753461e+00	3.300000e+00	4.018966e-03	1.650386e+00
7.391990887661216e-01	8.272024e-01	1.741417e+00	3.300000e+00	4.018884e-03	1.650386e+00
7.421287762661216e-01	8.272029e-01	1.729457e+00	3.300000e+00	4.018861e-03	1.650386e+00
7.450584637661216e-01	8.272023e-01	1.717578e+00	3.300000e+00	4.018779e-03	1.650386e+00
7.479881512661216e-01	8.272029e-01	1.705782e+00	3.300000e+00	4.018757e-03	1.650386e+00
7.509178387661216e-01	8.272023e-01	1.694066e+00	3.300000e+00	4.018676e-03	1.650386e+00
7.538475262661216e-01	8.272028e-01	1.682432e+00	3.300000e+00	4.018655e-03	1.650386e+00
7.567772137661216e-01	8.272023e-01	1.670877e+00	3.300000e+00	4.018575e-03	1.650386e+00
7.597069012661216e-01	8.272027e-01	1.659402e+00	3.300000e+00	4.018554e-03	1.650386e+00
7.626365887661216e-01	8.272022e-01	1.648006e+00	3.300000e+00	4.018475e-03	1.650386e+00
7.655662762661216e-01	8.272027e-01	1.636688e+00	3.300000e+00	4.018455e-03	1.650386e+00
7.684959637661216e-01	8.272021e-01	1.625449e+00	3.300000e+00	4.018377e-03	1.650386e+00
7.714256512661216e-01	8.272026e-01	1.614286e+00	3.300000e+00	4.018357e-03	1.650386e+00
7.743553387661216e-01	8.272021e-01	1.603201e+00	3.300000e+00	4.018279e-03	1.650386e+00
7.772850262661216e-01	8.272026e-01	1.592191e+00	3.300000e+00	4.018260e-03	1.650386e+00
7.802147137661216e-01	8.272020e-01	1.581258e+00	3.300000e+00	4.018183e-03	1.650386e+00
7.831444012661216e-01	8.272026e-01	1.570400e+00	3.300000e+00	4.018165e-03	1.650386e+00
7.860740887661216e-01	8.272020e-01	1.559617e+00	3.300000e+00	4.018088e-03	1.650386e+00
7.890037762661216e-01	8.272025e-01	1.548908e+00	3.300000e+00	4.018071e-03	1.650386e+00
7.919334637661216e-01	8.272020e-01	1.538272e+00	3.300000e+00	4.017995e-03	1.650386e+00
7.948631512661216e-01	8.272024e-01	1.527710e+00	3.300000e+00	4.017978e-03	1.650386e+00
7.977928387661216e-01	8.272019e-01	1.517220e+00	3.300000e+00	4.017903e-03	1.650386e+00
8.007225262661216e-01	8.272024e-01	1.506803e+00	3.300000e+00	4.017887e-03	1.650386e+00
8.036522137661216e-01	8.272018e-01	1.496458e+00	3.300000e+00	4.017812e-03	1.650386e+00
8.065819012661216e-01	8.272024e-01	1.486183e+00	3.300000e+00	4.017796e-03	1.650386e+00
8.095115887661216e-01	8.272018e-01	1.475980e+00	3.300000e+00	4.017723e-03	1.650386e+00
8.124412762661216e-01	8.272023e-01	1.465846e+00	3.300000e+00	4.017707e-03	1.650386e+00
8.153709637661216e-01	8.272018e-01	1.455783e+00	3.300000e+00	4.017634e-03	1.650386e+00
8.183006512661216e-01	8.272023e-01	1.445788e+00	3.300000e+00	4.017620e-03	1.650386e+00
8.212303387661216e-01	8.272017e-01	1.435863e+00	3.300000e+00	4.017547e-03	1.650386e+00
8.241600262661216e-01	8.272023e-01	1.426006e+00	3.300000e+00	4.017533e-03	1.650386e+00
8.270897137661216e-01	8.272017e-01	1.416216e+00	3.300000e+00	4.017461e-03	1.650386e+00
8.300194012661216e-01	8.272022e-01	1.406494e+00	3.300000e+00	4.017448e-03	1.650386e+00
8.329490887661216e-01	8.272017e-01	1.396839e+00	3.300000e+00	4.017376e-03	1.650386e+00
8.358787762661216e-01	8.272021e-01	1.387251e+00	3.300000e+00	4.017364e-03	1.650386e+00
8.388084637661216e-01	8.272016e-01	1.377728e+00	3.300000e+00	4.017293e-03	1.650386e+00
8.417381512661216e-01	8.272021e-01	1.368271e+00	3.300000e+00	4.017281e-03	1.650386e+00
8.446678387661216e-01	8.272015e-01	1.358879e+00	3.300000e+00	4.017211e-03	1.650386e+00
8.475975262661216e-01	8.272021e-01	1.349552e+00	3.300000e+00	4.017199e-03	1.650386e+00
8.505272137661216e-01	8.272015e-01	1.340289e+00	3.300000e+00	4.017129e-03	1.650386e+00
8.534569012661216e-01	8.272020e-01	1.331090e+00	3.300000e+00	4.017118e-03	1.650386e+00
8.563865887661216e-01	8.272015e-01	1.321954e+00	3.300000e+00	4.017049e-03	1.650386e+00
8.593162762661216e-01	8.272020e-01	1.312881e+00	3.300000e+00	4.017038e-03	1.650386e+00
8.622459637661216e-01	8.272014e-01	1.303870e+00	3.300000e+00	4.016970e-03	1.650386e+00
8.651756512661216e-01	8.272020e-01	1.294922e+00	3.300000e+00	4.016960e-03	1.650386e+00
8.681053387661216e-01	8.272014e-01	1.286035e+00	3.300000e+00	4.016892e-03	1.650386e+00
8.710350262661216e-01	8.272019e-01	1.277209e+00	3.300000e+00	4.016882e-03	1.650386e+00
8.739647137661216e-01	8.272014e-01	1.268444e+00	3.300000e+00	4.016815e-03	1.650386e+00
8.768944012661216e-01	8.272018e-01	1.259740e+00	3.300000e+00	4.016806e-03	1.650386e+00
8.798240887661216e-01	8.272013e-01	1.251095e+00	3.300000e+00	4.016739e-03	1.650386e+00
8.827537762661216e-01	8.272018e-01	1.242510e+00	3.300000e+00	4.016730e-03	1.650386e+00
8.856834637661216e-01	8.272013e-01	1.233984e+00	3.300000e+00	4.016664e-03	1.650386e+00
8.886131512661216e-01	8.272018e-01	1.225516e+00	3.300000e+00	4.016656e-03	1.650386e+00
8.915428387661216e-01	8.272012e-01	1.217107e+00	3.300000e+00	4.016590e-03	1.650386e+00
8.944725262661216e-01	8.272018e-01	1.208756e+00	3.300000e+00	4.016583e-03	1.650386e+00
8.974022137661216e-01	8.272012e-01	1.200462e+00	3.300000e+00	4.016518e-03	1.650386e+00
