time	V(vout)
Step Information: Run=0  (Step: 1/9)
1.625592126764844e+00	3.299025e+00
1.628521814264844e+00	3.299028e+00
1.631451501764844e+00	3.299031e+00
1.634381189264844e+00	3.299034e+00
1.637310876764844e+00	3.299037e+00
1.640240564264844e+00	3.299040e+00
1.643170251764844e+00	3.299043e+00
1.646099939264844e+00	3.299045e+00
1.649029626764844e+00	3.299048e+00
1.651959314264844e+00	3.299051e+00
1.654889001764844e+00	3.299054e+00
1.657818689264844e+00	3.299057e+00
1.660748376764844e+00	3.299059e+00
1.663678064264844e+00	3.299062e+00
1.666607751764844e+00	3.299065e+00
1.669537439264844e+00	3.299067e+00
1.672467126764844e+00	3.299070e+00
1.675396814264844e+00	3.299073e+00
1.678326501764844e+00	3.299075e+00
1.681256189264844e+00	3.299078e+00
1.684185876764844e+00	3.299081e+00
1.687115564264844e+00	3.299083e+00
1.690045251764844e+00	3.299086e+00
1.692974939264844e+00	3.299088e+00
1.695904626764844e+00	3.299091e+00
1.698834314264844e+00	3.299093e+00
1.701764001764844e+00	3.299096e+00
1.704693689264844e+00	3.299098e+00
1.707623376764844e+00	3.299101e+00
1.710553064264844e+00	3.299103e+00
1.713482751764844e+00	3.299106e+00
1.716412439264844e+00	3.299108e+00
1.719342126764844e+00	3.299111e+00
1.722271814264844e+00	3.299113e+00
1.725201501764844e+00	3.299115e+00
1.728131189264844e+00	3.299118e+00
1.731060876764844e+00	3.299120e+00
1.733990564264844e+00	3.299123e+00
1.736920251764844e+00	3.299125e+00
1.739849939264844e+00	3.299127e+00
1.742779626764844e+00	3.299130e+00
1.745709314264844e+00	3.299132e+00
1.748639001764844e+00	3.299134e+00
1.751568689264844e+00	3.299136e+00
1.754498376764844e+00	3.299139e+00
1.757428064264844e+00	3.299141e+00
1.760357751764844e+00	3.299143e+00
1.763287439264844e+00	3.299145e+00
1.766217126764844e+00	3.299147e+00
1.769146814264844e+00	3.299149e+00
1.772076501764844e+00	3.299152e+00
1.775006189264844e+00	3.299154e+00
1.777935876764844e+00	3.299156e+00
1.780865564264844e+00	3.299158e+00
1.783795251764844e+00	3.299160e+00
1.786724939264844e+00	3.299162e+00
1.789654626764844e+00	3.299164e+00
1.792584314264844e+00	3.299166e+00
1.792950525202344e+00	3.299166e+00
1.793682947077344e+00	3.299167e+00
1.793866052546094e+00	3.299167e+00
1.794232263483594e+00	3.299161e+00
1.794964685358594e+00	3.299071e+00
1.794976930826103e+00	3.299069e+00
1.794979992192981e+00	3.299068e+00
1.794986114926735e+00	3.299067e+00
1.794987645610174e+00	3.299022e+00
1.794990706977051e+00	3.298260e+00
1.794990802644766e+00	3.298233e+00
1.794990993980196e+00	3.298180e+00
1.794991376651056e+00	3.298070e+00
1.794991388609520e+00	3.297799e+00
1.794991412526449e+00	3.294420e+00
1.794991460360306e+00	3.284942e+00
1.794991556028021e+00	3.240114e+00
1.794991579944950e+00	3.216868e+00
1.794991627778807e+00	3.153563e+00
1.794991723446522e+00	2.805624e+00
1.794991725812350e+00	2.792030e+00
1.794991730544005e+00	2.764109e+00
1.794991740007315e+00	2.703568e+00
1.794991758933936e+00	2.560862e+00
1.794991759525393e+00	2.555896e+00
1.794991760708306e+00	2.545897e+00
1.794991761004035e+00	2.543373e+00
1.794991761595492e+00	2.538307e+00
1.794991761613975e+00	2.538148e+00
1.794991761650941e+00	2.537831e+00
1.794991761724873e+00	2.537195e+00
1.794991761727183e+00	2.537175e+00
1.794991761731804e+00	2.537135e+00
1.794991761741046e+00	2.537055e+00
1.794991761759529e+00	2.536896e+00
1.794991761796495e+00	2.536578e+00
1.794991761870427e+00	2.535941e+00
1.794991762018291e+00	2.534666e+00
1.794991762314019e+00	2.532114e+00
1.794991762905476e+00	2.527037e+00
1.794991764088390e+00	2.517066e+00
1.794991766454218e+00	2.497899e+00
1.794991771185873e+00	2.461956e+00
1.794991780649183e+00	2.394469e+00
1.794991799575804e+00	2.263632e+00
1.794991837429045e+00	2.002750e+00
1.794991913135527e+00	1.480584e+00
1.794992064548491e+00	4.359990e-01
1.794992102401732e+00	1.747455e-01
1.794992111865042e+00	1.094336e-01
1.794992114230870e+00	9.310570e-02
1.794992118962525e+00	6.044994e-02
1.794992120145439e+00	5.228600e-02
1.794992122511266e+00	3.595812e-02
1.794992127242921e+00	5.140088e-03
1.794992134200884e+00	4.543316e-03
1.794992140687004e+00	4.931515e-03
1.794992147657233e+00	4.359430e-03
1.794992161597691e+00	4.618682e-03
1.794992189478608e+00	3.756758e-03
1.794992245240441e+00	3.408048e-03
1.794992356764108e+00	3.591898e-03
1.794992579811440e+00	3.982230e-03
1.794993025906106e+00	3.514631e-03
1.794993625634648e+00	3.937448e-03
1.794994448692360e+00	3.491838e-03
1.794995851026594e+00	3.906339e-03
1.794998655695064e+00	3.432940e-03
1.794999094641878e+00	3.643899e-03
1.794999972535506e+00	3.642336e-03
1.795001348584721e+00	3.643396e-03
1.795002609725451e+00	3.642604e-03
1.795004534560865e+00	3.643205e-03
1.795007757390392e+00	3.642685e-03
1.795013418599880e+00	3.643139e-03
1.795024741018856e+00	3.642673e-03
1.795047385856807e+00	3.643055e-03
1.795092675532709e+00	3.642535e-03
1.795183254884515e+00	3.642763e-03
1.795364413588125e+00	3.641958e-03
1.795726730995345e+00	3.641608e-03
1.796451365809786e+00	3.639652e-03
1.797900635438668e+00	3.637002e-03
1.800799174696431e+00	3.630474e-03
1.803728862196431e+00	3.624753e-03
1.806658549696431e+00	3.618230e-03
1.809588237196431e+00	3.612581e-03
1.812517924696431e+00	3.606130e-03
1.815447612196431e+00	3.600551e-03
1.818377299696431e+00	3.594170e-03
1.821306987196431e+00	3.588661e-03
1.824236674696431e+00	3.582350e-03
1.827166362196431e+00	3.576909e-03
1.830096049696431e+00	3.570667e-03
1.833025737196431e+00	3.565294e-03
1.835955424696431e+00	3.559120e-03
1.838885112196431e+00	3.553815e-03
1.841814799696431e+00	3.547708e-03
1.844744487196431e+00	3.542470e-03
1.847674174696431e+00	3.536429e-03
1.850603862196431e+00	3.531256e-03
1.853533549696431e+00	3.525281e-03
1.856463237196431e+00	3.520173e-03
1.859392924696431e+00	3.514263e-03
1.862322612196431e+00	3.509219e-03
1.865252299696431e+00	3.503373e-03
1.868181987196431e+00	3.498393e-03
1.871111674696431e+00	3.492610e-03
1.874041362196431e+00	3.487693e-03
1.876971049696431e+00	3.481972e-03
1.879900737196431e+00	3.477118e-03
1.882830424696431e+00	3.471459e-03
1.885760112196431e+00	3.466665e-03
1.888689799696431e+00	3.461068e-03
1.891619487196431e+00	3.456335e-03
1.894549174696431e+00	3.450798e-03
1.897478862196431e+00	3.446124e-03
1.900408549696431e+00	3.440647e-03
1.903338237196431e+00	3.436033e-03
1.906267924696431e+00	3.430615e-03
1.909197612196431e+00	3.426059e-03
1.912127299696431e+00	3.420700e-03
1.915056987196431e+00	3.416202e-03
1.917986674696431e+00	3.410900e-03
1.920916362196431e+00	3.406459e-03
1.923846049696431e+00	3.401214e-03
1.926775737196431e+00	3.396830e-03
1.929705424696431e+00	3.391641e-03
1.932635112196431e+00	3.387312e-03
1.935564799696431e+00	3.382179e-03
1.938494487196431e+00	3.377906e-03
1.941424174696431e+00	3.372828e-03
1.944353862196431e+00	3.368610e-03
1.947283549696431e+00	3.363586e-03
1.950213237196431e+00	3.359421e-03
1.953142924696431e+00	3.354451e-03
1.956072612196431e+00	3.350340e-03
1.959002299696431e+00	3.345423e-03
1.961931987196431e+00	3.341364e-03
1.964861674696431e+00	3.336500e-03
1.967791362196431e+00	3.332493e-03
1.970721049696431e+00	3.327681e-03
1.973650737196431e+00	3.323725e-03
1.976580424696431e+00	3.318964e-03
1.979510112196431e+00	3.315059e-03
1.982439799696431e+00	3.310349e-03
1.985369487196431e+00	3.306495e-03
1.988299174696431e+00	3.301835e-03
1.991228862196431e+00	3.298030e-03
1.994158549696431e+00	3.293419e-03
1.997088237196431e+00	3.289663e-03
2.000017924696431e+00	3.285102e-03
2.002947612196431e+00	3.281394e-03
2.005877299696431e+00	3.276882e-03
2.008806987196431e+00	3.273222e-03
2.011736674696431e+00	3.268757e-03
2.014666362196431e+00	3.265145e-03
2.017596049696431e+00	3.260727e-03
2.020525737196431e+00	3.257161e-03
2.023455424696431e+00	3.252790e-03
2.026385112196431e+00	3.249271e-03
2.029314799696431e+00	3.244946e-03
2.032244487196431e+00	3.241472e-03
2.035174174696431e+00	3.237193e-03
2.038103862196431e+00	3.233765e-03
2.041033549696431e+00	3.229531e-03
2.043963237196431e+00	3.226147e-03
2.046892924696431e+00	3.221957e-03
2.049822612196431e+00	3.218618e-03
2.052752299696431e+00	3.214473e-03
2.055681987196431e+00	3.211176e-03
2.058611674696431e+00	3.207075e-03
2.061541362196431e+00	3.203822e-03
2.064471049696431e+00	3.199763e-03
2.067400737196431e+00	3.196553e-03
2.070330424696431e+00	3.192537e-03
2.073260112196431e+00	3.189368e-03
2.076189799696431e+00	3.185394e-03
2.079119487196431e+00	3.182268e-03
2.082049174696431e+00	3.178335e-03
2.084978862196431e+00	3.175250e-03
2.087908549696431e+00	3.171358e-03
2.090838237196431e+00	3.168314e-03
2.093767924696431e+00	3.164463e-03
2.096697612196431e+00	3.161458e-03
2.099627299696431e+00	3.157647e-03
2.102556987196431e+00	3.154682e-03
2.105486674696431e+00	3.150911e-03
2.108416362196431e+00	3.147986e-03
2.111346049696431e+00	3.144254e-03
2.114275737196431e+00	3.141367e-03
2.117205424696431e+00	3.137674e-03
2.120135112196431e+00	3.134825e-03
2.123064799696431e+00	3.131171e-03
2.125994487196431e+00	3.128360e-03
2.128924174696431e+00	3.124743e-03
2.131853862196431e+00	3.121970e-03
2.134783549696431e+00	3.118390e-03
2.137713237196431e+00	3.115654e-03
2.140642924696431e+00	3.112112e-03
2.143572612196431e+00	3.109412e-03
2.146502299696431e+00	3.105906e-03
2.149431987196431e+00	3.103243e-03
2.152361674696431e+00	3.099773e-03
2.155291362196431e+00	3.097145e-03
2.158221049696431e+00	3.093711e-03
2.161150737196431e+00	3.091119e-03
2.164080424696431e+00	3.087720e-03
2.167010112196431e+00	3.085162e-03
2.169939799696431e+00	3.081799e-03
2.172869487196431e+00	3.079275e-03
2.175799174696431e+00	3.075946e-03
2.178728862196431e+00	3.073457e-03
2.181658549696431e+00	3.070162e-03
2.184588237196431e+00	3.067706e-03
2.187517924696431e+00	3.064445e-03
2.190447612196431e+00	3.062023e-03
2.193377299696431e+00	3.058795e-03
2.196306987196431e+00	3.056405e-03
2.199236674696431e+00	3.053210e-03
2.202166362196431e+00	3.050853e-03
2.205096049696431e+00	3.047691e-03
2.208025737196431e+00	3.045366e-03
2.210955424696431e+00	3.042236e-03
2.213885112196431e+00	3.039943e-03
2.216814799696431e+00	3.036844e-03
2.219744487196431e+00	3.034582e-03
2.222674174696431e+00	3.031515e-03
2.225603862196431e+00	3.029285e-03
2.228533549696431e+00	3.026248e-03
2.231463237196431e+00	3.024048e-03
2.234392924696431e+00	3.021043e-03
2.237322612196431e+00	3.018873e-03
2.240252299696431e+00	3.015898e-03
2.243181987196431e+00	3.013758e-03
2.246111674696431e+00	3.010813e-03
2.249041362196431e+00	3.008703e-03
2.251971049696431e+00	3.005787e-03
2.254900737196431e+00	3.003707e-03
2.257830424696431e+00	3.000821e-03
2.260760112196431e+00	2.998769e-03
2.263689799696431e+00	2.995911e-03
2.266619487196431e+00	2.993888e-03
2.269549174696431e+00	2.991059e-03
2.272478862196431e+00	2.989064e-03
2.275408549696431e+00	2.986264e-03
2.278338237196431e+00	2.984297e-03
2.281267924696431e+00	2.981524e-03
2.284197612196431e+00	2.979584e-03
2.287127299696431e+00	2.976839e-03
2.290056987196431e+00	2.974927e-03
2.292986674696431e+00	2.972241e-03
2.295916362196431e+00	2.970412e-03
2.298846049696431e+00	2.967778e-03
2.301775737196431e+00	2.965975e-03
2.304705424696431e+00	2.963366e-03
2.307635112196431e+00	2.961589e-03
2.310564799696431e+00	2.959006e-03
2.313494487196431e+00	2.957254e-03
2.316424174696431e+00	2.954697e-03
2.319353862196431e+00	2.952971e-03
2.322283549696431e+00	2.950439e-03
2.325213237196431e+00	2.948737e-03
2.328142924696431e+00	2.946230e-03
2.331072612196431e+00	2.944552e-03
2.334002299696431e+00	2.942070e-03
2.334368510633931e+00	2.942016e-03
2.335100932508931e+00	2.941500e-03
2.336565776258931e+00	2.940469e-03
2.339495463758931e+00	2.938418e-03
2.342425151258931e+00	2.936379e-03
2.342791362196431e+00	2.936125e-03
2.343523784071431e+00	2.935617e-03
2.344747523512174e+00	2.973215e-03
2.344958100447431e+00	2.997408e-03
2.345010744681245e+00	3.004150e-03
2.345116033148874e+00	3.019024e-03
2.345142355265781e+00	3.023263e-03
2.345148935795008e+00	3.024333e-03
2.345162096853462e+00	3.026496e-03
2.345188418970369e+00	3.030953e-03
2.345189241536522e+00	3.127902e-03
2.345190886668829e+00	3.439119e-03
2.345191297951906e+00	3.524104e-03
2.345192120518059e+00	3.699669e-03
2.345192326159597e+00	3.745667e-03
2.345192737442674e+00	3.839103e-03
2.345192840263443e+00	3.863007e-03
2.345193045904982e+00	3.911187e-03
2.345193457188058e+00	4.009819e-03
2.345193470040654e+00	4.012952e-03
2.345193495745847e+00	4.019224e-03
2.345193547156232e+00	4.776767e-03
2.345193649977000e+00	2.731003e-02
2.345193781996247e+00	1.880545e-01
2.345193809593316e+00	2.726043e-01
2.345193864787456e+00	5.180826e-01
2.345193878585991e+00	6.132736e-01
2.345193882035625e+00	6.380289e-01
2.345193888934892e+00	6.895317e-01
2.345193890659709e+00	7.031692e-01
2.345193890713610e+00	7.035956e-01
2.345193890727085e+00	7.037022e-01
2.345193890730453e+00	7.037289e-01
2.345193890737191e+00	7.037822e-01
2.345193890738876e+00	7.037955e-01
2.345193890742244e+00	7.038222e-01
2.345193890743086e+00	7.038288e-01
2.345193890744771e+00	7.038422e-01
2.345193890748140e+00	7.038688e-01
2.345193890754877e+00	7.039222e-01
2.345193890768352e+00	7.040288e-01
2.345193890795302e+00	7.042422e-01
2.345193890849203e+00	7.046692e-01
2.345193890957004e+00	7.055237e-01
2.345193891172606e+00	7.072347e-01
2.345193891603810e+00	7.106498e-01
2.345193892466219e+00	7.174007e-01
2.345193894191036e+00	7.305248e-01
2.345193897640669e+00	7.553785e-01
2.345193904539937e+00	8.018133e-01
2.345193918338472e+00	8.903340e-01
2.345193945935542e+00	1.065151e+00
2.345194001129681e+00	1.415108e+00
2.345194111517961e+00	2.115134e+00
2.345194139115031e+00	2.290210e+00
2.345194194309170e+00	2.640365e+00
2.345194208107705e+00	2.727910e+00
2.345194235704775e+00	2.903006e+00
2.345194290898915e+00	3.253226e+00
2.345194292623732e+00	3.264171e+00
2.345194296073366e+00	3.286060e+00
2.345194296935774e+00	3.291533e+00
2.345194297151376e+00	3.292901e+00
2.345194297582580e+00	3.295637e+00
2.345194297690381e+00	3.296321e+00
2.345194297905983e+00	3.297150e+00
2.345194298337188e+00	3.297254e+00
2.345194299199596e+00	3.297194e+00
2.345194300924413e+00	3.297278e+00
2.345194304374047e+00	3.297268e+00
2.345194311273314e+00	3.297415e+00
2.345194325071849e+00	3.297547e+00
2.345194352668919e+00	3.297968e+00
2.345194407863059e+00	3.298649e+00
2.345194518251338e+00	3.298311e+00
2.345194739027897e+00	3.298302e+00
2.345195180581015e+00	3.298386e+00
2.345196063687250e+00	3.298350e+00
2.345197310256439e+00	3.298417e+00
2.345199803394819e+00	3.298398e+00
2.345200426679414e+00	3.298431e+00
2.345201673248603e+00	3.298447e+00
2.345201984890901e+00	3.298451e+00
2.345202608175496e+00	3.298455e+00
2.345203562974124e+00	3.298456e+00
2.345204453606273e+00	3.298455e+00
2.345206234870571e+00	3.298456e+00
2.345209293108407e+00	3.298456e+00
2.345215409584080e+00	3.298456e+00
2.345227642535425e+00	3.298456e+00
2.345252108438116e+00	3.298456e+00
2.345301040243497e+00	3.298456e+00
2.345398903854260e+00	3.298456e+00
2.345594631075786e+00	3.298456e+00
2.345986085518836e+00	3.298457e+00
2.346768994404939e+00	3.298459e+00
2.348334812177143e+00	3.298462e+00
2.351264499677143e+00	3.298468e+00
2.354194187177143e+00	3.298475e+00
2.357123874677143e+00	3.298481e+00
2.360053562177143e+00	3.298487e+00
2.362983249677143e+00	3.298493e+00
2.365912937177143e+00	3.298499e+00
2.368842624677143e+00	3.298505e+00
2.371772312177143e+00	3.298511e+00
2.374701999677143e+00	3.298517e+00
2.377631687177143e+00	3.298523e+00
2.380561374677143e+00	3.298528e+00
2.383491062177143e+00	3.298534e+00
2.386420749677143e+00	3.298540e+00
2.389350437177143e+00	3.298546e+00
2.392280124677143e+00	3.298552e+00
2.395209812177143e+00	3.298557e+00
2.398139499677143e+00	3.298563e+00
2.401069187177143e+00	3.298568e+00
2.403998874677143e+00	3.298574e+00
2.406928562177143e+00	3.298580e+00
2.409858249677143e+00	3.298585e+00
2.412787937177143e+00	3.298591e+00
2.415717624677143e+00	3.298596e+00
2.418647312177143e+00	3.298602e+00
2.421576999677143e+00	3.298607e+00
2.424506687177143e+00	3.298612e+00
2.427436374677143e+00	3.298618e+00
2.430366062177143e+00	3.298623e+00
2.433295749677143e+00	3.298628e+00
2.436225437177143e+00	3.298634e+00
2.439155124677143e+00	3.298639e+00
2.442084812177143e+00	3.298644e+00
2.445014499677143e+00	3.298649e+00
2.447944187177143e+00	3.298654e+00
2.450873874677143e+00	3.298659e+00
2.453803562177143e+00	3.298664e+00
2.456733249677143e+00	3.298669e+00
2.459662937177143e+00	3.298674e+00
2.462592624677143e+00	3.298679e+00
2.465522312177143e+00	3.298684e+00
2.468451999677143e+00	3.298689e+00
2.471381687177143e+00	3.298694e+00
2.474311374677143e+00	3.298699e+00
2.477241062177143e+00	3.298704e+00
2.480170749677143e+00	3.298708e+00
2.483100437177143e+00	3.298713e+00
2.486030124677143e+00	3.298718e+00
2.488959812177143e+00	3.298723e+00
2.491889499677143e+00	3.298727e+00
2.494819187177143e+00	3.298732e+00
2.497748874677143e+00	3.298737e+00
2.500678562177143e+00	3.298741e+00
2.503608249677143e+00	3.298746e+00
2.506537937177143e+00	3.298750e+00
2.509467624677143e+00	3.298755e+00
2.512397312177143e+00	3.298759e+00
2.515326999677143e+00	3.298764e+00
2.518256687177143e+00	3.298768e+00
2.521186374677143e+00	3.298773e+00
2.524116062177143e+00	3.298777e+00
2.527045749677143e+00	3.298781e+00
2.529975437177143e+00	3.298786e+00
2.532905124677143e+00	3.298790e+00
2.535834812177143e+00	3.298794e+00
2.538764499677143e+00	3.298799e+00
2.541694187177143e+00	3.298803e+00
2.544623874677143e+00	3.298807e+00
2.547553562177143e+00	3.298811e+00
2.550483249677143e+00	3.298815e+00
2.553412937177143e+00	3.298820e+00
2.556342624677143e+00	3.298824e+00
2.559272312177143e+00	3.298828e+00
2.562201999677143e+00	3.298832e+00
2.565131687177143e+00	3.298836e+00
2.568061374677143e+00	3.298840e+00
2.570991062177143e+00	3.298844e+00
2.573920749677143e+00	3.298848e+00
2.576850437177143e+00	3.298852e+00
2.579780124677143e+00	3.298856e+00
2.582709812177143e+00	3.298860e+00
2.585639499677143e+00	3.298863e+00
2.588569187177143e+00	3.298867e+00
2.591498874677143e+00	3.298871e+00
2.594428562177143e+00	3.298875e+00
2.597358249677143e+00	3.298879e+00
2.600287937177143e+00	3.298883e+00
2.603217624677143e+00	3.298886e+00
2.606147312177143e+00	3.298890e+00
2.609076999677143e+00	3.298894e+00
2.612006687177143e+00	3.298898e+00
2.614936374677143e+00	3.298901e+00
2.617866062177143e+00	3.298905e+00
2.620795749677143e+00	3.298908e+00
2.623725437177143e+00	3.298912e+00
2.626655124677143e+00	3.298916e+00
2.629584812177143e+00	3.298919e+00
2.632514499677143e+00	3.298923e+00
2.635444187177143e+00	3.298926e+00
2.638373874677143e+00	3.298930e+00
2.641303562177143e+00	3.298933e+00
2.644233249677143e+00	3.298937e+00
2.647162937177143e+00	3.298940e+00
2.650092624677143e+00	3.298943e+00
2.653022312177143e+00	3.298947e+00
2.655951999677143e+00	3.298950e+00
2.658881687177143e+00	3.298954e+00
2.661811374677143e+00	3.298957e+00
2.664741062177143e+00	3.298960e+00
2.667670749677143e+00	3.298964e+00
2.670600437177143e+00	3.298967e+00
2.673530124677143e+00	3.298970e+00
2.676459812177143e+00	3.298973e+00
2.679389499677143e+00	3.298976e+00
2.682319187177143e+00	3.298980e+00
2.685248874677143e+00	3.298983e+00
2.688178562177143e+00	3.298986e+00
2.691108249677143e+00	3.298989e+00
2.694037937177143e+00	3.298992e+00
2.696967624677143e+00	3.298995e+00
2.699897312177143e+00	3.298999e+00
2.702826999677143e+00	3.299001e+00
2.705756687177143e+00	3.299005e+00
2.708686374677143e+00	3.299008e+00
2.711616062177143e+00	3.299011e+00
2.714545749677143e+00	3.299014e+00
2.717475437177143e+00	3.299017e+00
2.720405124677143e+00	3.299020e+00
2.723334812177143e+00	3.299023e+00
2.726264499677143e+00	3.299026e+00
2.729194187177143e+00	3.299028e+00
2.732123874677143e+00	3.299031e+00
2.735053562177143e+00	3.299034e+00
2.737983249677143e+00	3.299037e+00
2.740912937177143e+00	3.299040e+00
2.743842624677143e+00	3.299043e+00
2.746772312177143e+00	3.299046e+00
2.749701999677143e+00	3.299048e+00
2.752631687177143e+00	3.299051e+00
2.755561374677143e+00	3.299054e+00
2.758491062177143e+00	3.299057e+00
2.761420749677143e+00	3.299059e+00
2.764350437177143e+00	3.299062e+00
2.767280124677143e+00	3.299065e+00
2.770209812177143e+00	3.299067e+00
2.773139499677143e+00	3.299070e+00
2.776069187177143e+00	3.299073e+00
2.778998874677143e+00	3.299075e+00
2.781928562177143e+00	3.299078e+00
2.784858249677143e+00	3.299081e+00
2.787787937177143e+00	3.299083e+00
2.790717624677143e+00	3.299086e+00
2.793647312177143e+00	3.299088e+00
2.796576999677143e+00	3.299091e+00
2.799506687177143e+00	3.299093e+00
2.802436374677143e+00	3.299096e+00
2.805366062177143e+00	3.299098e+00
2.808295749677143e+00	3.299101e+00
2.811225437177143e+00	3.299103e+00
2.814155124677143e+00	3.299106e+00
2.817084812177143e+00	3.299108e+00
2.820014499677143e+00	3.299111e+00
2.822944187177143e+00	3.299113e+00
2.825873874677143e+00	3.299115e+00
2.828803562177143e+00	3.299118e+00
2.831733249677143e+00	3.299120e+00
2.834662937177143e+00	3.299123e+00
2.837592624677143e+00	3.299125e+00
2.840522312177143e+00	3.299127e+00
2.843451999677143e+00	3.299130e+00
2.846381687177143e+00	3.299132e+00
2.849311374677143e+00	3.299134e+00
2.852241062177143e+00	3.299136e+00
2.855170749677143e+00	3.299139e+00
2.858100437177143e+00	3.299141e+00
2.861030124677143e+00	3.299143e+00
2.863959812177143e+00	3.299145e+00
2.866889499677143e+00	3.299147e+00
2.869819187177143e+00	3.299150e+00
2.872748874677143e+00	3.299152e+00
2.875678562177143e+00	3.299154e+00
2.878608249677143e+00	3.299156e+00
2.881537937177143e+00	3.299158e+00
2.884467624677143e+00	3.299160e+00
2.887397312177143e+00	3.299162e+00
2.890326999677143e+00	3.299164e+00
2.893256687177143e+00	3.299166e+00
2.893622898114643e+00	3.299166e+00
2.894355319989643e+00	3.299167e+00
2.894538425458393e+00	3.299167e+00
2.894904636395893e+00	3.299157e+00
2.894996189130268e+00	3.299150e+00
2.895179294599018e+00	3.299131e+00
2.895545505536518e+00	3.299069e+00
2.895556949628315e+00	3.298683e+00
2.895557307256184e+00	3.298593e+00
2.895558022511921e+00	3.298409e+00
2.895558201325855e+00	3.298361e+00
2.895558558953724e+00	3.298264e+00
2.895558648360691e+00	3.298239e+00
2.895558827174626e+00	3.298189e+00
2.895559184802494e+00	3.298087e+00
2.895559195978365e+00	3.298084e+00
2.895559218330107e+00	3.298077e+00
2.895559263033590e+00	3.296730e+00
2.895559352440558e+00	3.275949e+00
2.895559374792299e+00	3.266443e+00
2.895559419495783e+00	3.241481e+00
2.895559508902750e+00	3.117070e+00
2.895559528953901e+00	3.062988e+00
2.895559569056204e+00	2.923303e+00
2.895559579081779e+00	2.875060e+00
2.895559599132931e+00	2.766315e+00
2.895559604145718e+00	2.734260e+00
2.895559614171294e+00	2.666324e+00
2.895559616677688e+00	2.647866e+00
2.895559621690476e+00	2.609880e+00
2.895559622943673e+00	2.599977e+00
2.895559625450066e+00	2.579890e+00
2.895559630462854e+00	2.537973e+00
2.895559630482436e+00	2.537805e+00
2.895559630521598e+00	2.537468e+00
2.895559630531388e+00	2.537384e+00
2.895559630550970e+00	2.537215e+00
2.895559630555865e+00	2.537173e+00
2.895559630565656e+00	2.537089e+00
2.895559630568104e+00	2.537068e+00
2.895559630568715e+00	2.537063e+00
2.895559630569939e+00	2.537052e+00
2.895559630572387e+00	2.537031e+00
2.895559630577282e+00	2.536989e+00
2.895559630587073e+00	2.536905e+00
2.895559630606654e+00	2.536736e+00
2.895559630645816e+00	2.536399e+00
2.895559630724141e+00	2.535724e+00
2.895559630880791e+00	2.534372e+00
2.895559631194090e+00	2.531669e+00
2.895559631820688e+00	2.526298e+00
2.895559633073885e+00	2.515762e+00
2.895559635580279e+00	2.495558e+00
2.895559640593067e+00	2.457708e+00
2.895559650618643e+00	2.386509e+00
2.895559670669794e+00	2.248030e+00
2.895559710772096e+00	1.971614e+00
2.895559790976701e+00	1.418423e+00
2.895559951385911e+00	3.117206e-01
2.895559991488214e+00	3.493886e-02
2.895559992741410e+00	2.628944e-02
2.895559995247805e+00	8.990721e-03
2.895559995874403e+00	5.143740e-03
2.895559997127600e+00	4.654955e-03
2.895559998377822e+00	5.046873e-03
2.895559999587376e+00	4.672468e-03
2.895560002006481e+00	4.957291e-03
2.895560005631257e+00	4.602790e-03
2.895560012307395e+00	4.796277e-03
2.895560025659671e+00	4.316794e-03
2.895560052364224e+00	4.211803e-03
2.895560105773328e+00	3.159671e-03
2.895560212591538e+00	3.945483e-03
2.895560426227958e+00	3.635794e-03
2.895560853500798e+00	3.865615e-03
2.895561449398871e+00	3.588705e-03
2.895562239596141e+00	3.842193e-03
2.895563583683024e+00	3.559017e-03
2.895566271856790e+00	3.785677e-03
2.895566943900231e+00	3.644132e-03
2.895567001242517e+00	3.643641e-03
2.895567115927088e+00	3.643114e-03
2.895567345296230e+00	3.642929e-03
2.895567580420584e+00	3.642936e-03
2.895567815918719e+00	3.642942e-03
2.895568286914988e+00	3.642933e-03
2.895569228907526e+00	3.642939e-03
2.895571112892602e+00	3.642928e-03
2.895574880862754e+00	3.642926e-03
2.895582416803058e+00	3.642904e-03
2.895597488683667e+00	3.642878e-03
2.895627632444885e+00	3.642807e-03
2.895687919967320e+00	3.642686e-03
2.895808495012191e+00	3.642423e-03
2.896049645101931e+00	3.641917e-03
2.896531945281412e+00	3.640887e-03
2.897496545640374e+00	3.638848e-03
2.899425746358298e+00	3.634763e-03
2.902355433858298e+00	3.628606e-03
2.905285121358298e+00	3.622472e-03
2.908214808858298e+00	3.616387e-03
2.911144496358298e+00	3.610324e-03
2.914074183858298e+00	3.604311e-03
2.917003871358298e+00	3.598318e-03
2.919933558858298e+00	3.592374e-03
2.922863246358298e+00	3.586452e-03
2.925792933858298e+00	3.580577e-03
2.928722621358298e+00	3.574723e-03
2.931652308858298e+00	3.568918e-03
2.934581996358298e+00	3.563132e-03
2.937511683858298e+00	3.557394e-03
2.940441371358298e+00	3.551675e-03
2.943371058858298e+00	3.546004e-03
2.946300746358298e+00	3.540352e-03
2.949230433858298e+00	3.534747e-03
2.952160121358298e+00	3.529161e-03
2.955089808858298e+00	3.523621e-03
2.958019496358298e+00	3.518100e-03
2.960949183858298e+00	3.512625e-03
2.963878871358298e+00	3.507168e-03
2.966808558858298e+00	3.501757e-03
2.969738246358298e+00	3.496363e-03
2.972667933858298e+00	3.491015e-03
